leaf_categ_id	site_id	gpc_id
11553	3	2271
15073	0	149
116614	0	49
11562	0	5598
16214	2	505770
39746	77	242
145901	0	6058
29164	0	7278
80017	71	2497
180301	186	6000
44985	15	43617
97125	2	1795
160873	2	2497
28196	0	216
82268	2	499865
181160	15	72
178010	15	8234
45255	2	178
179503	71	8260
82142	0	784
4713	2	3502
95013	2	1097
37597	0	3191
164293	0	191
173515	2	505827
64360	2	7347
79657	101	4677
60483	0	1074
179271	2	6540
88872	0	216
45312	0	212
167996	2	5504
30010	15	149
13633	3	5
101926	71	481
80053	186	6714
179804	71	4669
14945	2	8156
88662	2	311
36554	2	6058
19242	0	5970
50486	3	3130
75424	2	2353
71528	2	4463
179371	3	5831
119029	77	4791
175564	100	8260
31	15	3584
152474	2	204
179338	0	5831
80311	2	315
12772	0	421
73916	3	1070
20327	2	331
43605	3	245
140113	2	4669
3328	3	149
177720	100	1125
11780	0	5966
27232	0	3867
19124	2	6000
20622	77	5158
156995	0	216
11102	2	784
64327	0	149
71091	2	3747
2227	15	784
36432	0	3009
44012	3	6407
34091	101	5122
180990	3	499908
66818	2	3376
48539	0	149
43914	100	916
171898	2	1270
56026	2	1095
14962	77	5269
159961	0	1074
15745	2	2580
159120	0	990
95279	0	1259
525	3	217
36448	71	1442
2304	186	55
3930	101	505827
78120	2	2552
3631	0	216
171820	0	1270
165305	2	6000
47325	0	4669
96868	186	296
13652	0	7
122602	71	6000
179905	100	916
48733	0	4335
64491	2	3515
180300	101	5150
163831	0	505827
166803	0	3129
10970	15	5122
43083	2	192
14276	2	216
58283	0	6714
33805	0	5504
163401	15	5410
11826	2	5455
79699	0	499908
177979	71	2550
113341	2	504643
83880	71	1013
6977	100	916
146101	0	6407
56190	2	500028
94969	0	6729
39803	0	8156
21249	2	6062
39732	2	8156
163332	0	208
2833	2	4144
164795	186	6919
75059	77	520
61754	0	6190
905	15	503758
1221	15	7338
36048	0	3893
166780	2	5831
25471	0	216
63503	3	3809
11576	2	204
74709	2	3893
37839	0	3893
99791	3	6000
36552	0	6058
62177	2	499845
11663	0	499991
58297	3	302
42	15	5863
17077	0	216
163251	2	182
51328	3	7349
51039	2	1301
158875	2	296
43961	2	2989
97663	0	191
35612	186	8227
4298	0	3576
108298	71	5863
149943	2	217
42147	15	500057
20593	71	5863
36393	101	479
29259	2	784
180967	77	499865
41041	2	5863
178941	100	2727
110733	71	5122
31100	101	6000
166685	0	216
6302	100	8260
47779	0	6291
34229	100	916
117524	2	376
106849	0	149
533	15	217
116187	0	149
181306	186	3291
48689	0	243
112603	101	5122
80063	2	286
181120	3	499948
83187	0	245
164994	0	197
36376	2	479
164795	71	6919
91247	186	1604
43197	0	194
177739	71	1901
48785	2	5504
39691	2	216
177005	77	6439
65212	71	5831
21669	15	6091
61647	2	385
110805	2	5122
110652	2	194
116397	2	5016
11659	0	653
176997	71	499913
45138	15	217
179170	71	217
41085	0	217
20592	2	4634
110805	186	5122
99231	186	7349
35877	2	216
20500	77	5521
7120	2	6407
25294	0	1470
33918	71	7134
179810	3	3246
62161	0	4669
110396	0	5124
71225	15	505399
25146	2	1070
4623	0	3584
1665	0	216
55907	2	1074
175688	101	4745
15978	0	3584
75210	2	500109
163665	2	1604
107064	2	8233
3749	71	8025
178946	2	3018
149688	0	217
59353	15	6496
134754	101	5081
43353	0	3191
173698	101	200
829	2	5863
44919	2	7347
2299	3	8
179373	101	5831
116379	3	3530
159701	2	8269
164892	2	2559
28151	2	2669
32777	2	4215
166772	101	5831
67400	0	6104
67598	2	6305
72859	0	5975
24604	0	990
60444	2	1074
41649	2	388
36022	0	696
25413	2	1470
51015	2	194
12529	0	1470
169338	100	916
28462	0	191
67494	2	6104
155310	2	1051
80985	77	6000
2284	77	388
86852	0	1074
67507	0	479
75590	0	499908
16511	0	4175
88438	2	7563
16504	2	503758
2257	2	503747
179462	186	8260
60157	2	6058
8409	71	235920
51064	3	7349
139831	3	311
63698	71	1470
52341	0	4554
38107	186	503033
105542	2	178
141087	0	217
43593	71	499865
31509	77	376
1575	2	245
173639	0	4055
561	15	216
33901	77	1270
13655	2	1
3769	3	5300
67240	0	1470
46874	15	212
34152	0	5504
47077	0	503032
145851	0	6058
177823	2	4595
2859	0	990
109434	0	4244
145842	3	5831
164928	2	197
63657	2	6997
108767	2	7347
15252	71	4368
10021	0	6912
156234	0	5
24932	0	3439
152931	2	6000
92081	0	1470
75414	77	252
171171	2	216
75047	0	491
42611	77	916
11739	15	6407
153006	0	6337
2855	3	3982
4755	77	5831
29466	101	1837
172030	0	6306
90757	2	6540
164983	2	200
180341	2	6000
104238	2	1470
67267	0	6508
179497	101	8260
110044	0	7429
50019	2	919
46685	2	5898
69202	2	605
147331	2	5425
75598	3	499908
56167	0	4737
90634	77	1604
163573	101	3913
48759	0	4222
19277	3	974
180950	0	485
10861	2	216
29241	101	784
33986	0	2671
60190	3	216
34108	2	216
79708	0	7345
79861	0	252
45197	0	3021
179172	0	217
40129	0	111
19184	15	7081
3199	186	4650
152578	2	204
22752	0	8
11864	2	6305
123794	101	0
2387	2	3584
38273	2	6000
169445	100	505766
1639	15	1259
22672	77	503032
103435	77	3553
36393	2	479
13883	2	216
167125	71	5863
37815	15	479
100411	77	8069
16265	3	3127
159930	0	3340
26444	15	7178
86927	2	216
24638	2	990
176975	71	300
179848	2	8233
20387	2	1270
21212	2	3222
178090	0	278
20891	2	5971
33615	0	2550
2503	15	5971
165473	0	5997
118701	2	479
71422	2	7362
127418	77	5831
45463	2	505287
51919	77	211
3069	15	5425
29420	0	5
29302	2	784
81473	77	7178
58266	0	5831
134559	0	4778
67773	15	8156
131084	15	7070
65974	15	499840
165952	0	6058
181068	15	2810
35662	0	3893
10899	0	1
48497	2	7347
162940	2	216
10923	0	216
73569	15	6997
36328	77	7261
146334	2	16
45080	2	6463
149421	2	916
87134	0	1013
20376	2	7347
57899	0	5514
71567	0	241
163586	0	2160
179441	77	8260
142341	2	4175
10224	15	5122
73509	2	4630
134791	3	3530
169410	2	8483
61613	0	1470
50842	2	4669
159807	3	502996
48705	186	263
178017	101	8234
3469	15	0
851	2	2920
12754	0	216
33008	2	218
179848	15	8233
38053	0	216
29949	3	245
50847	0	4669
10784	2	6219
43020	15	191
181118	0	2918
180925	3	474
94882	0	278
15198	0	245
179486	3	5269
3071	3	212
80139	3	296
168683	0	217
73367	2	278
42211	15	2918
44012	2	6407
36328	15	7261
2385	3	3775
169388	100	894
159050	2	499716
16082	2	6919
110793	71	5122
177811	3	500028
35578	0	6091
165143	2	5122
50710	0	5788
177661	15	1901
105494	0	5441
164213	2	200
39753	15	8134
6954	100	8526
98968	186	6919
181322	15	499716
104709	0	218
21344	0	5151
164078	2	218
7275	100	7347
349	2	6058
116678	2	6168
1070	186	182
31792	15	2904
171826	15	1270
168078	2	49
167931	2	149
80235	2	5301
40059	3	263
11715	3	305
124270	0	505797
179957	0	499811
73204	3	5831
20690	101	7331
131495	186	295
10307	0	5122
10298	101	5122
162220	2	217
110443	0	5122
177852	0	499978
13972	0	3893
62128	2	3222
34070	0	6540
181316	186	3747
175713	0	2699
15173	3	192
35566	101	8227
163235	2	5425
101961	0	5975
63989	0	112
122845	3	696
1194	15	4175
83035	2	3272
162034	77	562
47248	0	4669
35043	0	216
152395	2	5409
165271	2	216
2853	2	499736
42266	77	499865
104018	0	3893
10948	2	5504
18959	2	4669
3537	0	1270
116868	77	8271
115698	0	499865
20390	71	3867
72603	2	499840
62215	2	6062
48903	0	1604
99982	0	6997
33706	15	8233
179019	15	5655
179491	77	2550
62045	77	6714
179010	186	5655
177698	15	505766
39971	0	1623
95096	2	990
52356	2	3530
159889	186	3221
178093	0	278
20809	0	503747
148	3	5504
72766	2	7429
66879	0	112
30	71	3928
15215	0	149
1488	15	1270
112562	77	5975
169441	100	505766
33564	100	2977
6226	2	916
21236	77	499845
71559	2	252
20386	15	3867
46767	3	839
181190	3	7555
41409	2	3882
2546	3	3129
70969	2	505821
6594	100	916
42306	3	6174
175689	15	5299
181148	2	6103
44059	0	6058
177847	2	499694
37962	3	216
14045	2	3893
33625	0	2550
1227	15	4008
64343	77	149
180160	77	2727
71196	3	2669
177803	186	500028
3272	0	252
2813	2	3553
139814	0	217
58343	2	5269
165843	2	3865
58154	0	2380
23777	0	5269
15201	2	6308
52439	2	1604
179992	0	499867
29244	2	784
36032	186	5537
57589	186	5975
79710	2	2202
486	77	6000
53285	0	4977
118297	0	5122
20559	186	3696
3666	2	296
4719	2	220
39500	0	4521
3007	3	177
178951	100	916
30007	15	149
25255	2	114
175676	0	4270
2997	3	203
47296	2	5593
158749	2	1249
45258	186	6552
177830	15	3631
162118	0	44
25102	2	499744
181396	2	502993
27189	0	1270
174	101	305
50427	100	6044
1383	15	3867
147187	2	182
60568	0	1095
35729	0	3893
3191	0	359
48975	2	6058
40088	0	567
22711	0	1143
6568	100	916
109753	0	7261
170055	2	135
86828	0	1095
32825	2	339
52503	0	6338
29510	15	2524
6908	100	916
160748	2	219
1145	101	784
11909	0	8025
147329	2	5909
15280	15	499699
178042	15	2977
3877	2	1259
33935	0	479
96915	0	300
33736	15	2641
50725	2	5
87099	15	5881
46294	0	5004
133216	2	916
169475	2	895
4155	2	528
20876	15	1074
37718	2	1097
16201	2	4215
63905	0	114
107016	100	3893
36486	2	6070
4692	15	503735
81031	101	6000
137919	0	4463
56172	186	4463
4951	0	3553
158879	0	296
158720	2	6407
75574	0	503758
146426	2	7347
28052	0	5269
146008	15	7383
63621	2	3475
165206	0	916
38020	2	1264
116679	2	6382
6188	2	916
181112	15	2918
20919	0	5970
67509	15	479
58142	2	114
39464	2	217
20541	3	2918
31413	0	4766
177940	3	2641
15762	2	5942
4783	3	2047
37831	2	3893
64065	2	293
3300	101	5167
181031	0	2918
29222	3	216
55978	2	1084
178961	186	7494
43850	0	5971
20181	2	3893
10984	3	194
152553	2	5344
74052	3	3376
37759	2	3958
73390	15	8156
6057	2	916
179470	15	7414
165930	2	3603
75433	2	7347
46769	2	388
117348	15	2980
75223	0	499751
63563	101	4491
36505	0	5971
11044	0	1270
14195	0	3865
145	2	216
99950	0	216
61794	0	1470
178977	15	728
63551	0	505832
61588	2	112
180340	77	6000
2224	2	216
181199	3	60
156516	0	3893
23795	15	4368
112676	3	61
152333	2	5598
3115	186	6382
162045	186	2222
41227	2	114
11536	3	1581
132948	0	5122
164909	0	192
159874	101	520
29953	77	149
146529	2	6971
7313	2	5971
21092	0	5863
67569	2	486
79837	0	8134
67222	2	137
48700	0	3676
14990	71	8156
163469	2	204
147285	15	182
1726	0	216
107924	0	149
51320	3	4215
45454	15	3911
177754	3	3988
146376	77	503348
179270	186	6540
167972	2	217
168054	2	3865
152322	0	212
177672	2	5863
179364	101	5831
110524	2	194
181188	77	7431
148725	101	60
149904	2	1074
31802	71	2858
156555	0	7117
80324	15	317
60109	0	5122
71195	3	505371
65206	71	6991
43973	100	8227
82571	15	7429
3637	2	3928
84001	15	503758
161152	71	6000
47181	3	6071
63853	71	7207
102416	0	7097
15979	2	3584
50484	0	2222
167161	77	217
45342	186	7438
61392	0	5562
43005	2	200
73834	0	505797
21015	2	6919
178000	101	6088
118304	0	5122
3179	186	4335
55952	3	1074
21349	0	216
20199	0	216
28178	2	521
15648	2	207
148983	77	500038
3318	186	252
2989	186	4387
166864	0	1604
85902	0	578
178966	15	515
168408	2	5504
41313	101	4737
181149	101	6103
152723	0	5598
18989	0	6058
37646	77	4171
90644	0	217
87117	0	5917
41441	77	7100
31815	0	5975
105516	0	5441
149369	0	216
106946	2	3214
155268	2	216
155327	2	6058
33558	0	8227
180926	3	505286
156423	2	3893
163688	2	212
115	3	3893
57831	3	182
164304	2	6463
58558	2	5122
162124	2	217
44019	2	2778
3125	15	505382
103986	0	216
109064	186	451
4466	0	216
16032	3	1070
37561	186	0
101947	77	479
179837	2	2920
82268	0	499865
73469	2	47
97138	0	1470
41865	0	317
168094	15	280
175790	3	1604
27263	0	4149
145978	2	1249
166126	186	1013
98957	3	5831
20500	2	5521
33547	0	916
11719	77	503735
41239	2	505373
115769	2	2631
104672	0	218
107066	71	8526
181272	186	62
3097	15	504419
1628	3	1259
179929	2	916
2249	0	245
177974	101	2550
4741	0	217
179955	2	499811
22966	77	3775
20561	71	3840
61772	0	1625
34071	2	6463
10996	0	196
64650	0	500067
794	3	3603
160849	2	3584
20447	2	6322
169346	0	505766
108591	2	7347
95213	15	2858
99985	2	6997
108868	101	7096
88758	77	5525
800	0	3893
179998	71	7178
41535	0	8
74917	2	149
58543	2	264
83944	15	2669
15769	71	7313
165084	0	191
67059	0	1470
149959	3	5269
172023	15	6340
2917	186	4669
4176	15	696
179811	3	6337
11525	77	5423
401	15	505827
42981	0	200
33678	3	8234
79629	15	2920
69818	2	6000
80151	101	295
39823	3	241
2611	0	6997
19854	0	3229
169478	2	8526
2335	3	245
111125	100	1125
28060	2	499701
38054	2	505286
11000	186	192
177983	101	2550
41582	0	4144
171098	0	8483
69820	2	3163
104691	2	245
95045	2	6729
47269	2	7215
20408	186	5629
68816	15	6338
11073	2	8156
48922	0	3584
179401	15	1624
41462	0	245
41881	2	321
10935	3	5504
171125	2	5385
10778	0	3893
63956	2	112
111473	2	363
24771	2	1078
178042	101	2977
13666	0	216
64343	2	149
3742	15	325
178960	101	7494
98542	3	5124
104978	2	218
44079	77	4669
157056	2	916
45365	3	6407
173655	100	908
117037	2	4387
33973	15	499811
83976	2	8071
165987	0	6000
158880	2	296
6051	100	916
2614	71	3867
51104	0	499956
32834	101	4463
83857	0	149
1097	0	784
16219	2	60
35816	2	216
46501	2	855
179488	77	8260
1217	3	216
179366	15	5831
80143	3	292
147365	2	182
179828	2	6337
75583	2	728
41599	2	388
152323	2	212
11515	71	7207
4677	2	1470
180265	77	6000
149977	0	500090
42211	2	2918
83982	77	232166
3196	15	4491
67167	15	7353
106950	0	500028
175805	15	2521
147209	0	5425
44077	71	4669
180039	2	7178
20520	2	2918
115054	0	4737
20089	15	595
29263	0	784
91330	71	5504
150	3	7514
38183	77	6449
57124	2	1795
95114	2	3495
46793	0	2271
56964	2	7499
3827	15	5122
94964	2	6729
162907	0	4491
116120	0	1097
39724	2	216
67643	2	2858
179449	100	8259
145835	15	5831
119132	2	916
26384	2	95
471	15	3553
43507	0	6449
25105	2	499744
66743	15	4453
29917	2	218
99225	0	305
21401	0	4333
179849	2	916
156455	0	3893
62175	2	6103
67433	2	499926
43255	2	7347
106226	2	479
448	15	3553
98437	3	4063
109443	0	4364
165481	0	216
168157	2	6463
36269	101	1135
156294	2	216
38285	2	4224
642	2	1074
131525	2	289
178966	2	515
170140	100	6044
93126	3	216
56027	0	1095
2912	0	4669
179970	0	1037
75461	77	298
110597	0	194
4737	0	217
110383	0	191
44035	2	4986
83092	2	3439
40173	0	784
147886	2	6058
179489	71	7499
151486	2	1604
11236	186	6919
60382	0	216
780	0	4006
16301	2	1095
14973	3	5381
116148	0	7429
19005	2	1254
56094	2	296
622	15	7100
67839	2	0
100411	15	8069
57785	0	5425
118976	186	70
11672	0	216
33953	15	2834
105546	2	6460
11066	2	3769
18879	0	3553
182027	15	1604
74942	2	3580
98024	2	216
3967	2	3576
2497	2	5971
7020	100	916
160892	0	216
55991	0	1095
132988	0	178
21229	77	6338
180019	0	3163
181076	0	4491
48626	3	225
16291	2	1095
133682	2	296
18929	0	6337
38639	100	505766
55919	2	1074
50663	0	192
165130	0	197
75673	77	4718
57941	2	1604
134636	2	114
42159	0	499908
29954	71	149
61564	0	114
462	3	3553
28024	2	1562
95055	2	4279
54	3	4279
83923	2	6382
13712	2	3893
146391	2	503758
104989	0	218
159952	0	503032
181380	0	7154
66891	2	505821
114203	2	111
181176	15	7100
64616	2	252
48947	3	3584
109368	2	135
162160	0	217
57939	2	1604
10155	100	916
39475	2	217
164250	0	194
165819	0	3865
60546	2	1095
29921	2	218
35154	0	7347
29890	2	245
165886	0	194
22691	77	3827
179980	15	3272
1056	15	245
41785	2	503747
169164	2	3798
29796	3	6714
2917	0	4669
50263	2	6058
92767	0	192
2830	0	8210
179255	2	5124
50999	2	7501
181146	15	6103
159026	2	499811
16218	101	4983
124109	2	7178
37940	3	216
6402	100	916
41472	2	503747
41296	0	4737
72405	15	298
40990	2	264
159041	2	499840
95216	186	8218
10847	0	5
149907	2	1095
21426	0	216
19223	0	4986
33552	77	2727
111481	2	112
29283	0	784
6350	2	916
170098	77	95
166775	101	5831
59333	77	6337
165867	0	3865
45138	0	217
66685	0	7070
65179	3	5831
30082	2	5431
182128	77	521
18979	0	4669
162058	186	1470
51581	2	2271
91384	71	245
1063	71	1604
31774	71	499926
19130	0	6000
179833	2	6337
19004	2	1254
177689	2	8260
177737	2	4475
25396	0	1470
20248	0	216
103979	0	2306
1117	3	784
4610	0	325
39726	15	216
1115	0	784
99265	0	2047
163637	2	5182
10224	101	5122
807	0	216
80166	0	296
175646	101	5387
4843	2	6987
31380	0	216
3845	15	5122
165216	2	6219
348	71	6058
2731	0	3893
97130	2	4335
37896	0	6997
43951	186	7178
4784	101	252
29162	77	784
29489	3	4217
1321	2	1876
3296	186	2636
179271	3	6540
6020	100	916
32783	3	4215
3390	2	217
169391	3	8483
139963	2	217
47349	3	5879
20344	3	7347
46853	0	203
45377	0	196
172029	77	2858
97662	0	191
41575	15	388
163132	186	5387
4702	15	298420
60109	15	5122
158710	2	3129
68590	0	217
15647	15	5622
10840	0	5
3255	0	0
110849	15	5122
158770	0	1259
1470	0	8
29361	0	784
66816	0	3376
165332	2	3865
113751	2	499864
11567	15	203
4622	3	3584
10986	71	194
22694	15	4583
91581	2	5831
46283	100	8012
177947	15	2641
60351	2	216
79010	3	2394
180315	3	6000
37953	0	4491
127470	3	2733
14022	2	4335
7955	0	217
31519	71	5181
112582	0	4636
178972	77	8016
165286	0	5
159798	2	4076
11877	0	135
1272	101	1470
112532	0	280
39805	2	252
136820	15	235920
57919	186	170
152824	2	5122
21890	3	376
46764	0	839
20399	101	548
14899	3	5863
156271	0	216
166782	71	0
7092	100	916
158446	0	216
25845	0	502989
108593	2	7347
158726	0	6407
165758	2	216
647	3	1084
106987	15	1019
43188	0	194
179437	2	1470
32722	2	417
58300	71	499878
35289	0	5831
181273	0	62
355	0	216
165793	0	4217
35846	2	216
148983	15	500038
169353	100	8483
3184	3	2918
46770	0	839
67326	2	1562
33733	100	2641
46776	0	2784
15791	0	207
51193	0	505299
34354	100	5908
1139	101	5777
14977	2	894
58164	101	7261
48092	2	24
112378	186	4387
39977	15	385
15274	0	4669
63703	100	8260
163663	0	212
24934	2	990
101603	2	6853
80269	0	5300
25476	0	216
152604	0	204
4227	77	3553
11199	3	6174
24735	2	1097
146476	2	3213
163606	77	1604
72406	77	252
73492	3	216
2358	2	8
31405	0	2669
19040	2	5971
7028	100	916
43914	2	916
161152	186	6000
3708	15	300
117141	3	3244
790	3	216
73214	2	0
164333	71	192
67484	2	2526
29257	0	784
56996	15	6987
58277	0	1470
102411	77	95
31820	15	2552
80142	101	296
159066	0	499835
117419	3	5504
10976	77	191
16313	2	4006
35852	2	216
43374	0	3412
15040	101	7347
4643	0	6540
66821	0	5917
162893	0	4491
30969	2	1623
146429	2	2353
168100	2	280
1190	15	4175
348	2	6058
43663	15	245
181213	15	60
58235	0	7261
180984	2	2918
897	3	3865
58228	2	1470
177653	186	217
150133	2	499879
51568	77	204
10139	100	916
109261	2	252
20936	0	2784
41585	2	8
25004	2	499744
4692	186	503735
51167	2	331
79854	2	252
2294	0	8
106454	186	3414
31269	15	3095
150015	0	216
52387	0	212
27363	3	1013
67358	2	149
42606	100	916
877	2	3893
20634	3	6070
99286	77	111
164799	77	6919
20267	0	4471
22701	15	5917
3768	2	328
20097	2	638
53291	0	137
41336	2	7347
11861	3	1901
60542	2	1095
20767	101	8016
64462	15	1623
107008	100	916
74939	2	283
41987	101	3873
10988	101	194
15720	15	5441
10927	2	216
145832	71	5831
41788	77	62
13928	3	676
119120	2	4335
6795	100	916
38064	0	6156
164925	2	197
20723	2	5694
11752	15	114
3346	2	149
163044	2	675
61605	15	1470
180292	77	6000
47349	0	5879
49208	0	6997
155307	0	1051
168301	2	6000
38013	2	216
158809	2	376
42997	2	200
145893	0	6058
159080	2	3126
110525	2	194
71210	0	6382
35974	0	4217
88891	2	216
111480	0	114
3298	15	500057
38069	71	7455
105886	3	4746
33595	2	2805
118296	2	5122
180243	2	916
2552	3	6853
26382	3	95
116331	0	7501
20780	71	499865
123800	2	0
145912	0	6058
70965	2	216
27198	15	1270
3045	2	1604
17076	71	216
64000	2	4335
181200	77	60
3770	71	5300
11979	0	217
1510	77	2918
46260	0	505832
36064	2	3893
56992	2	7499
146102	2	5970
105512	0	6227
15151	0	194
7891	2	5831
25522	0	1051
28145	15	16
156436	2	216
179176	2	2920
50437	100	7178
103407	2	149
24754	0	499744
46784	2	204
180993	77	703
177020	2	200
123445	186	245
133036	0	1074
11882	2	135
177791	186	3530
4202	0	149
179014	3	505769
98664	0	3439
24643	0	990
4675	186	3242
105394	2	173
2289	186	8
175778	15	1604
75673	15	4718
29584	2	3208
63690	100	6744
2021	77	1013
39501	0	4521
7060	100	3865
67346	3	149
149383	0	216
153004	2	499979
177972	15	2550
81090	3	6000
2312	2	6997
163624	0	173
158895	2	296
4914	0	216
179490	3	7499
4013	2	216
51312	3	4215
25400	15	6714
66943	2	114
179330	15	5831
29576	3	1135
25526	0	6997
51228	2	331
2017	0	216
18864	0	3865
4731	3	217
64035	15	6508
986	3	216
91581	101	5831
41992	15	6517
159840	0	2858
156948	0	3893
4549	0	1255
2500	77	5971
140089	0	1270
63695	71	1470
177796	186	3530
179865	2	916
147343	15	182
75645	0	2918
2774	0	3553
2882	0	6997
3019	0	6227
37587	0	3191
116389	101	3530
33980	15	2671
162185	2	5499
57085	0	135
11718	0	503735
10954	2	216
3261	2	5441
15256	3	4368
165871	0	3865
6467	100	916
33989	0	505399
32876	0	584
10318	0	5122
731	2	4554
164457	2	192
50388	0	1226
13734	0	137
3191	101	359
61679	2	5831
156465	0	3893
21299	0	696
41324	2	7347
147274	2	182
177959	71	8231
11110	3	5777
139861	71	5600
164224	0	191
27186	15	1270
179779	0	499726
14313	15	499924
57983	0	1604
2243	2	784
48704	0	4463
44127	2	6407
24626	0	990
179331	2	0
44112	2	7219
43903	100	916
39468	0	217
11510	71	2302
51110	2	325
156586	2	4215
1296	71	7178
37637	71	7509
123489	71	499867
162069	71	5831
36580	3	6058
38656	0	8260
33945	77	479
28160	2	6382
91560	0	990
20860	2	503752
520	0	217
60416	2	216
11476	77	182
159878	77	5966
18804	2	8156
84620	0	6997
169482	2	916
529	3	217
147283	0	5624
175525	2	1604
179366	77	5831
83081	2	3439
34045	15	505373
73959	3	499841
24851	0	1097
159882	3	499934
332	15	3584
29802	2	643
177798	0	505303
60554	0	1095
11617	0	2271
165244	2	5863
12676	0	216
3746	15	325
164942	2	5122
15216	2	149
35205	3	7347
46877	2	203
177021	186	3311
73483	0	216
175721	186	4463
53557	3	5567
21246	0	1158
16039	2	1013
3275	101	8156
110990	2	197
119107	2	114
180522	2	916
175669	15	1623
2427	2	3584
16199	101	4215
73218	0	219
4184	2	217
46102	15	8233
177716	2	5863
51123	2	325
109556	15	7499
116679	77	6382
15791	2	207
146418	2	4737
61822	2	5269
12921	3	7280
118268	3	0
757	3	5971
66937	0	503772
25544	2	3958
73238	3	5831
133193	2	8231
3852	0	5122
69967	3	3727
60417	0	216
152623	0	1604
73885	2	1078
116360	15	4989
133188	2	2641
164906	0	192
834	0	5863
3708	3	300
34036	77	505373
160722	2	5992
41081	0	6932
11022	3	200
14937	0	2154
156378	2	216
1119	0	784
48845	15	500028
82644	2	4954
11511	71	213
178037	15	2977
165671	2	3923
167155	0	217
179337	71	5831
171813	15	500117
156597	71	5863
94970	0	3888
13675	3	216
48960	0	3584
1163	2	388
163245	0	182
3711	3	328
31751	0	6104
179355	71	5831
11314	3	5122
179370	101	505670
39442	0	676
168867	186	1019
56057	2	4006
10097	100	916
38297	2	6997
60203	2	0
15713	0	1604
15740	2	7207
101946	2	479
57883	186	3913
43294	0	7347
58302	2	1480
524	0	217
140739	2	8233
48717	2	503729
178968	71	499865
72855	186	477
1755	0	696
110972	2	197
4039	3	1639
103954	0	216
223	77	5971
109486	0	114
71184	0	505382
172021	3	8220
41823	2	325
24582	2	990
24676	2	3439
173649	2	916
67788	2	5381
42214	2	2918
25549	2	990
36205	0	4669
107902	2	149
115701	2	359
163786	2	502979
62694	3	499924
45197	2	3021
67477	15	2526
99856	101	6000
127414	71	5831
177973	77	2550
15736	3	178
94993	0	1097
16193	2	4215
134671	77	499908
179830	186	6337
57826	2	182
164433	0	192
105569	3	1604
110641	2	191
165457	2	216
29234	0	784
11694	0	3584
14918	15	3580
86079	0	196
67014	2	1802
20365	77	7347
31103	15	6000
163317	0	7313
92915	2	200
66772	0	4434
179480	2	8260
155244	2	5673
111288	2	1097
78176	2	6997
41450	71	7153
67448	2	7429
181022	3	4516
52340	0	4554
35659	0	3893
71247	2	500004
95091	0	135
1019	0	216
75645	3	2918
80300	2	315
181190	186	7555
11453	3	1604
33663	101	916
11202	2	962
2320	2	216
181283	15	61
31887	100	916
177805	186	4590
116743	101	631
10175	3	7100
66723	3	7509
67440	0	6104
43995	186	2380
1148	3	784
165144	101	5122
2262	0	503747
72780	2	479
11746	2	6407
75670	186	499908
493	186	5122
106245	0	479
47325	71	4669
164217	2	194
1614	2	1259
162974	0	5311
180285	101	5150
75409	77	252
42256	2	6858
159855	2	3021
45002	71	499956
181306	2	3291
313	2	1604
140095	0	4215
38038	0	269
36382	2	479
15730	2	1604
78691	3	4975
181006	15	499948
3347	101	149
3970	2	216
117396	2	7070
34039	2	505373
41931	2	317
175797	186	1604
101948	15	479
35180	0	7347
36062	0	216
41457	15	7295
55836	0	5104
50312	0	5970
156289	2	216
74002	2	5399
50706	0	3553
171134	15	5970
50602	71	7501
29209	15	784
116682	0	8071
33815	3	216
525	0	217
81049	186	6000
3010	2	1594
106275	2	1562
32050	15	5124
104940	0	245
11212	0	296
84	15	676
139791	0	5831
4120	3	6997
108866	0	696
86721	15	295
97044	3	3495
140084	0	328
181394	77	1013
163130	3	5387
75012	77	479
47363	0	499867
149938	2	217
104021	0	3893
35558	15	6044
106902	2	216
105059	2	218
33544	77	8233
110480	0	192
64011	2	7261
50388	3	1226
14199	0	0
834	15	5863
57769	3	5410
81056	77	6000
180112	186	5863
6142	100	916
64024	2	1470
33992	2	505399
104243	0	1470
2855	0	3982
87635	0	503018
180899	0	264
20990	3	6219
20403	15	563
2653	0	5971
39830	2	388
179471	100	499916
51155	2	4301
180064	100	916
97130	0	4335
98540	2	5124
106900	2	216
42322	2	311
4743	0	5831
159748	0	5979
181248	15	7295
13730	0	216
48932	0	3584
180293	3	6000
18886	2	3553
177854	3	6103
158703	2	4554
20690	77	7331
2774	15	3553
52448	0	1772
98841	71	359
13829	2	216
225	3	5971
18955	15	4669
158953	186	999
178940	2	7253
181032	0	2918
103929	2	6000
46094	15	916
57864	2	5425
29602	2	479
33006	3	218
86036	2	194
122569	186	6000
83935	0	135
22653	2	586
95168	0	5122
87095	2	499811
52549	2	3584
13656	0	1
37673	0	3060
4945	2	784
41528	3	8
6628	100	916
4744	15	0
4673	3	8134
162481	0	503758
33927	0	3021
4623	3	3584
21379	0	216
12738	0	6125
35044	0	216
33790	2	216
111118	2	8260
51074	2	3712
28039	0	1562
749	15	6058
38629	100	8526
38168	0	2314
3897	3	2628
95244	0	3584
36112	3	1019
3748	2	505825
156575	2	7117
16508	15	16
3872	2	916
1436	0	638
28393	0	4279
26421	2	6190
4070	2	3893
25238	0	3958
213	3	1074
1595	3	503747
46690	3	5863
1308	3	499969
20753	77	3530
187	71	1270
