leaf_categ_id,site_id,move_to,leaf_categ_name
66727,0,66727,Home & Garden:Kids & Teens at Home:Bedding:Blankets & Throws
66728,0,66728,Home & Garden:Kids & Teens at Home:Bedding:Comforters & Sets
66729,0,66729,Home & Garden:Kids & Teens at Home:Bedding:Pillow Shams
66730,0,66730,Home & Garden:Kids & Teens at Home:Bedding:Quilts
66731,0,66731,Home & Garden:Kids & Teens at Home:Bedding:Bedding Sets
66732,0,176987,Home & Garden:Bedding:Children's Bedding:Other
66734,0,131598,"Home & Garden:Inside the Home:Bedding:Inflatable Mattresses, Airbeds"
66735,0,175751,Home & Garden:Inside the Home:Bedding:Mattress Pads & Covers
66736,0,20460,Home & Garden:Bedding:Sheets:Fitted Sheets:California King Fitted Sheets
66737,0,66737,Home & Garden:Furniture:Beds & Mattresses:Bed & Waterbed Accessories
66738,0,66738,Home & Garden:Home Improvement:Home Security:Security Cameras:Wireless
66739,0,66739,Home & Garden:Home Improvement:Building & Hardware:Doors & Door Hardware:Door Hinges
66740,0,20604,Home & Garden:Tools & Home Improvement:Building & Hardware:Tile & Flooring:Wood Flooring
66742,0,66742,Home & Garden:Kids & Teens at Home:Furniture:Bedroom Furniture
66743,0,66743,Home & Garden:Kids & Teens at Home:Furniture:Play Tables & Chairs
66744,0,66744,Home & Garden:Kids & Teens at Home:Furniture:Other Kids' & Teens' Furniture
66745,0,38204,Home & Garden:Inside the Home:Furniture:Living Room:Occasional Tables:Card & Game Tables
66746,0,20628,"Home & Garden:Inside the Home:Kitchen, Dining & Bar:Cookware:Enamel"
66747,0,20628,"Home & Garden:Inside the Home:Kitchen, Dining & Bar:Cookware:Glass"
66748,0,20696,"Home & Garden:Inside the Home:Kitchen, Dining & Bar:Glassware:Champagne Flutes"
66749,0,66749,"Home & Garden:Kitchen, Dining & Bar:Small Kitchen Appliances:Fondue Sets"
66750,0,27552,"Home & Garden:Kitchen, Dining & Bar:Small Kitchen Appliances:Food Warmers"
66751,0,66751,"Home & Garden:Kitchen, Dining & Bar:Small Kitchen Appliances:Meat Grinders"
66752,0,66752,"Home & Garden:Kitchen, Dining & Bar:Small Kitchen Appliances:Popcorn Poppers"
66753,0,20675,"Home & Garden:Kitchen, Dining & Bar:Small Kitchen Appliances:Sandwich Makers"
66754,0,112581,"Home & Garden:Lamps, Lighting, Ceiling Fans:Table Lamps:Mission, Arts & Crafts"
66759,0,177021,Home & Garden:Outdoor Power Equipment:Lawn Mowers:Riding Mowers:Wheel Horse Mowers
66760,0,82248,Home & Garden:Outdoor Power Equipment:Lawn Mowers:Parts & Accessories:Tecumseh
66761,0,177021,Home & Garden:Outdoor Power Equipment:Lawn Mowers:Riding Mowers:Simplicity Mowers
66762,0,66762,Pet Supplies:Cat Supplies:Beds
66763,0,66763,Pet Supplies:Cat Supplies:Collars & Tags
66764,0,177784,Pet Supplies:Cat Supplies:Dishes & Feeders
66765,0,177796,Pet Supplies:Dog Supplies:Apparel:Boots & Shoes
66766,0,177796,Pet Supplies:Dog Supplies:Apparel:Coats
66767,0,177796,Pet Supplies:Dog Supplies:Apparel:Dresses
66768,0,177796,Pet Supplies:Dog Supplies:Apparel:Pajamas
66770,0,20744,Home & Garden:Pet Supplies:Dog Supplies:Beds:Small
66771,0,20744,Home & Garden:Pet Supplies:Dog Supplies:Beds:Medium
66772,0,20744,Home & Garden:Pet Supplies:Dog Supplies:Beds:Large
66773,0,20744,Home & Garden:Pet Supplies:Dog Supplies:Beds:X-Large
66774,0,66774,Pet Supplies:Dog Supplies:Training & Obedience:Bark Collars
66775,0,63057,Pet Supplies:Dog Supplies:Collars & Tags:Rhinestone Collars
66776,0,63057,Pet Supplies:Dog Supplies:Collars & Tags:Spiked & Studded Collars
66778,0,77664,Pet Supplies:Dog Supplies:Food & Treats:Biscuits & Treats
66779,0,77664,Pet Supplies:Dog Supplies:Food & Treats:Bones
66780,0,66780,Pet Supplies:Dog Supplies:Dog Food
66781,0,77664,Pet Supplies:Dog Supplies:Food & Treats:Pig Ears
66782,0,181063,"Home & Garden:Yard, Garden & Outdoor Living:Pools & Spas:Pool Parts & Maintenance:Pool Cleaners"
66783,0,66783,Pet Supplies:Dog Supplies:Harnesses
66784,0,66784,Pet Supplies:Dog Supplies:Training & Obedience:Muzzles
66786,0,177791,Home & Garden:Pet Supplies:Dogs:Dog Toys & Chews:Plush Toys
66787,0,177791,Home & Garden:Pet Supplies:Dogs:Dog Toys & Chews:Rope Toys
66788,0,66788,Pet Supplies:Fish & Aquariums:Live Invertebrates
66789,0,66789,Pet Supplies:Fish & Aquariums:Decorations
66790,0,66789,Pet Supplies:Aquarium & Fish:Decorations:Driftwood
66791,0,66789,Pet Supplies:Aquarium & Fish:Decorations:Ornaments
66792,0,66789,Pet Supplies:Aquarium & Fish:Decorations:Plastic Plants
66793,0,66789,Pet Supplies:Aquarium & Fish:Decorations:Rocks & Glass
66794,0,66794,Pet Supplies:Fish & Aquariums:Live Plants
66795,0,168141,Pet Supplies:Aquarium & Fish:Tropical Fish:Other
66796,0,66796,Home & Garden:Tools:Hand Tools:Winches
66797,0,66797,Home & Garden:Tools:Power Tools:Heat Guns
66798,0,66798,Home & Garden:Tools:Power Tools:Winches
66799,0,66799,Home & Garden:Window Treatments & Hardware:Shutters
667,0,666,Sports:Trading Cards:Racing-NHRA
66811,0,137084,Sporting Goods:Cycling:Apparel:Jerseys:Men's:Long Sleeve
66813,0,137085,Sporting Goods:Cycling:Apparel:Bottoms:Women's
66814,0,66814,Sporting Goods:Golf:Golf Accessories:Golf Spikes
66815,0,158939,Sporting Goods:Golf:Gloves:Men:Etonic
66816,0,137084,"Sporting Goods:Golf:Apparel:Shirts, Large:Greg Norman"
66818,0,137084,"Sporting Goods:Golf:Apparel:Shirts, Medium:Ashworth"
66819,0,137084,"Sporting Goods:Golf:Apparel:Shirts, Medium:Cutter & Buck"
66820,0,137084,"Sporting Goods:Golf:Apparel:Shirts, Medium:Nike"
66821,0,36249,Sporting Goods:Outdoor Sports:Hunting:Decoys:Turkey
66822,0,36252,Sporting Goods:Outdoor Sports:Hunting:Game Calls:Deer
66823,0,36252,Sporting Goods:Outdoor Sports:Hunting:Game Calls:Predator
66824,0,66824,Sporting Goods:Hunting:Knives & Tools:Multi-Tools
66825,0,66825,Sporting Goods:Hunting:Knives & Tools:Saws & Axes
66826,0,66826,Sporting Goods:Hunting:Knives & Tools:Sharpening Tools & Accessories
66827,0,66827,"Sporting Goods:Hunting:Scopes, Optics & Lasers:Red Dot & Laser Scopes"
66828,0,66828,"Sporting Goods:Hunting:Scopes, Optics & Lasers:Pistol Scopes"
66830,0,20871,Sporting Goods:Tennis:Racquets:Wilson:Hammer
66831,0,20871,Sporting Goods:Tennis:Racquets:Wilson:Pro Staff
66832,0,66832,Sporting Goods:Team Sports:Cheerleading
66834,0,66834,Antiques:Antiquities:Neolithic & Paleolithic
66841,0,66841,Antiques:Asian Antiques:Japan:Swords
66842,0,66842,Antiques:Furniture:Chests & Trunks:1800-1899
66848,0,66848,Antiques:Furniture:Sideboards & Buffets:1800-1899
66854,0,66854,Antiques:Furniture:Chests & Trunks:1900-1950
66858,0,66858,Antiques:Furniture:Armoires & Wardrobes:1900-1950
66862,0,66862,Antiques:Furniture:Sideboards & Buffets:1900-1950
66876,0,66876,Business & Industrial:Heavy Equipment Attachments:Box Blades & Snow Plows
66877,0,66877,Business & Industrial:Heavy Equipment Attachments:Mower Decks
66879,0,66879,Business & Industrial:Heavy Equipment Attachments:Balers
66880,0,66880,Business & Industrial:Heavy Equipment Attachments:Mowers & Mower Conditioners
66881,0,66881,Business & Industrial:Heavy Equipment Attachments:Hay Rakes
66883,0,66883,Business & Industrial:Heavy Equipment Attachments:Planters
66884,0,66884,Business & Industrial:Heavy Equipment Attachments:Seeders & Spreaders
66886,0,66886,Business & Industrial:Heavy Equipment Attachments:Cultivators
66887,0,66887,Business & Industrial:Heavy Equipment Attachments:Disc Harrows
66888,0,66888,Business & Industrial:Heavy Equipment Attachments:Plows
66889,0,66889,Business & Industrial:Heavy Equipment Attachments:Tillers
66891,0,46527,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Beekeeping:Smokers
66892,0,46527,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Beekeeping:Hives & Frames
66893,0,46527,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Beekeeping:Manuals & Guides
66895,0,46528,"Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Cattle - Dairy:Buckets, Cans, Pails"
66896,0,46528,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Cattle - Dairy:Milking Equipment
66898,0,46529,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Fencing:Energizers & Chargers
66899,0,46529,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Fencing:Wire
668,0,183050,Collectibles:Trading Cards:Comic:Other Comic Book Trading Cards
66900,0,46529,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Fencing:Stretchers & Pullers
66901,0,66901,Business & Industrial:Agriculture & Forestry:Livestock Supplies:Hog
66902,0,61586,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Horse:Clippers
66903,0,61586,"Business & Industrial:Agriculture:Livestock Supplies, Equipment:Horse:Feeders, Bowls"
66905,0,46532,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Poultry:Incubators
66906,0,46532,Business & Industrial:Agriculture & Forestry:Farm Supplies:Livestock Supplies:Poultry:Feeders & Waterers
66908,0,41500,Business & Industrial:Construction:Building Materials & Supplies:Fasteners & Connectors:Anchors
66909,0,41500,Business & Industrial:Construction:Building Materials & Supplies:Fasteners & Connectors:Bolts
66910,0,41500,Business & Industrial:Construction:Building Materials & Supplies:Fasteners & Connectors:Nails
66911,0,41500,Business & Industrial:Construction:Building Materials & Supplies:Fasteners & Connectors:Nuts
66912,0,71344,Business & Industrial:Construction:Tools & Light Equipment:Powder Actuated Tools:Pins & Fasteners
66913,0,41500,Business & Industrial:Construction:Building Materials & Supplies:Fasteners & Connectors:Screws
66914,0,184315,Business & Industrial:Construction:Building Materials & Supplies:Sealant & Adhesives
66915,0,66915,Business & Industrial:Facility Maintenance & Safety:Facility Lighting:Lighting Ballasts & Starters
66916,0,66916,Business & Industrial:Light Equipment & Tools:Hand Tools:Clamps
66917,0,66917,Business & Industrial:Light Equipment & Tools:Drills & Hammers:Drill Presses
66918,0,46580,Business & Industrial:Construction:Tools & Light Equipment:Drills & Hammers:Drills & Drivers:3/8'' Drills & Drivers
66920,0,109293,Business & Industrial:Construction:Contractor Tools:Power Tools:Drills - Hammer:1/2'' Hammer Drills
66921,0,109293,Business & Industrial:Construction:Contractor Tools:Power Tools:Drills - Hammer:3/4'' Hammer Drills
66922,0,109293,Business & Industrial:Construction:Contractor Tools:Power Tools:Drills - Hammer:7/8'' Hammer Drills
66923,0,109293,Business & Industrial:Construction:Contractor Tools:Power Tools:Drills - Hammer:1 1/8'' Hammer Drills
66924,0,109293,Business & Industrial:Construction:Contractor Tools:Power Tools:Drills - Hammer:1 1/2'' Hammer Drills
66926,0,66926,Business & Industrial:Heavy Equipment Attachments:Backhoe Attachments
66927,0,66927,Business & Industrial:Heavy Equipment Attachments:Augers
66928,0,95494,Business & Industrial:Construction:Heavy Equipment:Skid Steer Loaders:Caterpillar Skid Steers
66930,0,66933,"Business & Industrial:Construction:Tools & Light Equipment:Drills & Hammers:Bits, Chisels & Breaker Points:SDS"
66931,0,66933,"Business & Industrial:Construction:Tools & Light Equipment:Drills & Hammers:Bits, Chisels & Breaker Points:SDS Max"
66932,0,66933,"Business & Industrial:Construction:Tools & Light Equipment:Drills & Hammers:Bits, Chisels & Breaker Points:SDS Plus"
66933,0,66933,"Business & Industrial:Light Equipment & Tools:Drills & Hammers:Bits, Chisels & Breaker Points"
66935,0,184199,"Business & Industrial:Construction:Light Equipment:Winches, Come Alongs, Straps:Chain Hoists - Electric"
66936,0,184199,"Business & Industrial:Construction:Light Equipment:Winches, Come Alongs, Straps:Chain Hoists - Manual"
66937,0,184201,"Business & Industrial:Light Equipment & Tools:Winches, Come Alongs & Straps:Lever Hoists & Come Alongs"
66938,0,184204,"Business & Industrial:Light Equipment & Tools:Winches, Come Alongs & Straps:Winches"
66939,0,184226,"Business & Industrial:Light Equipment & Tools:Winches, Come Alongs & Straps:Other Pulling Equipment"
66940,0,66940,Business & Industrial:Construction:Building Materials & Supplies:Contractor Guides:Carpentry
66941,0,66941,Business & Industrial:Construction:Building Materials & Supplies:Contractor Guides:Concrete & Masonry
66942,0,66942,Business & Industrial:Construction:Building Materials & Supplies:Contractor Guides:Construction Estimating
66943,0,66943,Business & Industrial:Construction:Building Materials & Supplies:Contractor Guides:Electrical Training & Codes
66944,0,66944,Business & Industrial:Construction:Building Materials & Supplies:Contractor Guides:Plumbing
66945,0,66945,Business & Industrial:Construction:Building Materials & Supplies:Contractor Guides:Roofing
66946,0,66946,Business & Industrial:Electrical & Test Equipment:Thermal Management:Heat Sinks
66948,0,181880,Business & Industrial:Industrial Electrical & Test:Electronic Components:LEDs:Blue LEDs
66949,0,181880,Business & Industrial:Industrial Electrical & Test:Electronic Components:LEDs:Green LEDs
66950,0,181880,Business & Industrial:Industrial Electrical & Test:Electronic Components:LEDs:Orange LEDs
66951,0,181880,"Business & Industrial:Industrial Electrical & Test:Electronic Components:LEDs:Ultra Violet, UV LEDs"
66952,0,181880,Business & Industrial:Industrial Electrical & Test:Electronic Components:LEDs:White LEDs
66953,0,181880,Business & Industrial:Industrial Electrical & Test:Electronic Components:LEDs:Yellow LEDs
66954,0,181880,Business & Industrial:Electrical & Test Equipment:Electronic Components:LEDs
66956,0,183753,Business & Industrial:MRO & Industrial Supply:Cleaning Equipment & Supplies:Buffers & Burnishers:Buffer Pads & Drivers
66957,0,66957,"Business & Industrial:Cleaning & Janitorial Supplies:Floor & Upholstery Cleaning:Scrubbers, Buffers & Polishers:Propane Scrubbers & Buffers"
66958,0,183753,Business & Industrial:MRO & Industrial Supply:Cleaning Equipment & Supplies:Buffers & Burnishers:Other Buffers & Burnishers
66960,0,184333,"Business & Industrial:MRO & Industrial Supply:Cleaning Equipment & Supplies:Carpet Cleaning & Care:Hoses, Filters & Accessories"
66961,0,66961,"Business & Industrial:Cleaning & Janitorial Supplies:Floor & Upholstery Cleaning:Vacuum Cleaners, Parts & Accs:Canister & Wet/Dry Vacuums"
66962,0,184333,Business & Industrial:MRO & Industrial Supply:Cleaning Equipment & Supplies:Carpet Cleaning & Care:Other Carpet Cleaning & Care
66964,0,184135,Business & Industrial:MRO & Industrial Supply:Cleaning Equipment & Supplies:Commercial Mops & Buckets
66965,0,66965,Business & Industrial:Facility Maintenance & Safety:Facility Bathroom & Refuse:Garbage & Smoking Receptacles
66966,0,66966,Business & Industrial:Facility Maintenance & Safety:Facility Bathroom & Refuse:Bathroom Dispensers:Soap Dispensers
66967,0,183902,"Business & Industrial:Industrial Supply, MRO:Cleaning & Painting:Cleaning Equipment & Supplies:Chemicals, Solvents & Soaps:Solvents & Cleaners"
66969,0,66969,Business & Industrial:Cleaning & Janitorial Supplies:Floor & Upholstery Cleaning:Floor & Carpet Sweepers:Ride-On Sweepers
66970,0,183753,Business & Industrial:MRO & Industrial Supply:Cleaning Equipment & Supplies:Sweepers & Scrubbers:Other Sweepers & Scrubbers
66971,0,66971,Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Commercial Pagers
66972,0,66972,Business & Industrial:Facility Maintenance & Safety:Access Control Equipment:Intercom Systems
66974,0,46539,"Business & Industrial:Industrial Supply, MRO:Commercial Radios:Two-Way Radios:Motorola:Motorola HT Series"
66975,0,46539,"Business & Industrial:Industrial Supply, MRO:Commercial Radios:Two-Way Radios:Motorola:Motorola Maxtrac Series"
66976,0,46539,"Business & Industrial:Industrial Supply, MRO:Commercial Radios:Two-Way Radios:Motorola:Motorola Radius Series"
66977,0,46539,"Business & Industrial:Industrial Supply, MRO:Commercial Radios:Two-Way Radios:Motorola:Other Motorola Series Radios"
66978,0,181822,"Business & Industrial:Industrial Electrical & Test:Circuit Breakers, Transformers:Circuit Breakers:15 Amps & Under"
66979,0,181822,"Business & Industrial:Industrial Electrical & Test:Circuit Breakers, Transformers:Circuit Breakers:21 to 39 Amps"
66980,0,181822,"Business & Industrial:Industrial Electrical & Test:Circuit Breakers, Transformers:Circuit Breakers:200 Amps & Over"
66981,0,66981,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Switches:Disconnect Switches"
66982,0,66981,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Switches:Disconnect Switches:101 Amps & Over"
66983,0,66981,"Business & Industrial:Industrial Electrical & Test:Connectors, Switches & Wire:Switches:Disconnect Switches:Other Disconnect Switches"
66985,0,66985,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Wire & Cable:Wire & Cable Tools:Conduit Benders"
66986,0,66986,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Wire & Cable:Wire & Cable Tools:Cable Pullers"
66987,0,66987,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Wire & Cable:Wire & Cable Tools:Hand Crimpers & Strippers"
66988,0,66988,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Wire & Cable:Wire & Cable Tools:Crimping Dies"
66989,0,66990,Business & Industrial:Electrical & Test Equipment:Electrical Equipment & Tools:Electrical Tools:Strippers
66990,0,66990,"Business & Industrial:Electrical & Test Equipment:Connectors, Switches & Wire:Wire & Cable:Wire & Cable Tools:Other Electrical Tools"
66991,0,66991,Business & Industrial:Electrical & Test Equipment:Electrical Supply Equipment:Electrical Usage Meters
66993,0,66994,Business & Industrial:Electrical & Test Equipment:Electrical Equipment & Tools:Fuses & Accessories:Fuse Blocks & Holders
66994,0,66994,Business & Industrial:Electrical & Test Equipment:Circuit Breakers & Fuses:Fuse Accessories:Other Fuse Accessories
66995,0,66995,Business & Industrial:Electrical & Test Equipment:Electrical Supply Equipment:Power Supplies:Uninterruptible Power Supplies
66997,0,66997,Business & Industrial:HVAC:HVAC Tools:Regrigerant Scales & Meters
66998,0,66998,Business & Industrial:HVAC:HVAC Tools:HVAC Gauges
66999,0,66999,Business & Industrial:HVAC:HVAC Tools:Other HVAC Tools
67000,0,26213,"Business & Industrial:Electrical & Test Equipment:Industrial Automation, Control:Wiring for Automation"
67002,0,57520,"Business & Industrial:Industrial Electrical & Test:Industrial Automation, Control:Sensors:Photoelectric Sensors"
67003,0,57520,"Business & Industrial:Electrical & Test Equipment:Industrial Automation, Control:Sensors"
67004,0,181717,"Business & Industrial:Electrical & Test Equipment:Industrial Automation, Control:Fieldbus, DeviceNet & Ethernet"
67005,0,57520,"Business & Industrial:Industrial Electrical & Test:Industrial Automation, Control:Sensors:Encoders"
67006,0,181854,"Business & Industrial:Industrial Electrical & Test:Industrial Automation, Control:Switches for Automation:Pressure Switches"
67007,0,67007,Business & Industrial:Material Handling:Packaging & Shipping:Filling & Sealing Machines:Strapping Machines
67008,0,181735,Business & Industrial:Electrical & Test Equipment:Motors & Transmissions:Motors:5.1 HP - 10 HP
67009,0,181783,Business & Industrial:Industrial Electrical & Test:Motors & Transmissions:Parts & Accessories:Gears
67010,0,184027,Business & Industrial:MRO & Industrial Supply:Hydraulics & Pneumatics:Pneumatic Cylinders
67011,0,184148,Business & Industrial:MRO & Industrial Supply:Hydraulics & Pneumatics:Pneumatic Valves
67013,0,67015,"Business & Industrial:Industrial Supply, MRO:Safety & Security:Alarm Systems & Accessories:Systems:DSC Alarm Systems"
67014,0,67015,"Business & Industrial:Industrial Supply, MRO:Safety & Security:Alarm Systems & Accessories:Systems:Ge/ITI"
67015,0,67015,Business & Industrial:Facility Maintenance & Safety:Surveillance & Alarm Equipment:Alarm Systems & Accessories:Alarm System Kits
67017,0,67019,"Business & Industrial:Industrial Supply, MRO:Safety & Security:Protective Gear:Glasses, Goggles:Safety Goggles"
67018,0,67019,"Business & Industrial:Industrial Supply, MRO:Safety & Security:Protective Gear:Glasses, Goggles:Safety Sunglasses"
67019,0,67019,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Safety Glasses & Goggles
67021,0,67023,"Business & Industrial:Industrial Supply, MRO:Safety & Security:Protective Gear:Gloves:Cotton"
67022,0,67023,"Business & Industrial:Industrial Supply, MRO:Safety & Security:Protective Gear:Gloves:Leather"
67023,0,67023,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Work Gloves
67025,0,67025,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Masks & Respirators:Disposable Filter Masks
67026,0,67026,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Masks & Respirators:Respirator Masks
67027,0,67027,Business & Industrial:Facility Maintenance & Safety:Personal Protective Equip/PPE:Masks & Respirators:Other Masks & Respirators
67029,0,67029,Business & Industrial:Facility Maintenance & Safety:Access Control Equipment:Lock Boxes
67030,0,183836,"Business & Industrial:MRO & Industrial Supply:Safety & Security:Locks, Safes & Locksmith Gear:Locksmith Equipment"
67031,0,67031,Business & Industrial:Facility Maintenance & Safety:Access Control Equipment:Locks:Other Locks
67033,0,31485,"Business & Industrial:Industrial Supply, MRO:Industrial, MRO Wholesale Lots:Bearings"
67034,0,31485,"Business & Industrial:Industrial Supply, MRO:Industrial, MRO Wholesale Lots:Gloves"
67035,0,31485,"Business & Industrial:Industrial Supply, MRO:Industrial, MRO Wholesale Lots:Tools"
67038,0,26230,"Business & Industrial:Healthcare, Lab & Life Science:Lab Equipment:Analytical Instruments:Spectrometers"
67040,0,11774,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Welding Supplies & Accessories:Accessories:Clamps
67041,0,11774,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Welding Supplies & Accessories:Accessories:Electrode Holders
67042,0,11774,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Welding Supplies & Accessories:Accessories:Welding Cable
67043,0,124825,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Arc Welders - Basic
67045,0,67045,Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welding Protective Gear:Welding Gloves
67046,0,67046,Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welding Protective Gear:Welding Goggles
67048,0,92090,"Business & Industrial:Metalworking:Welding Equipment, Supplies:Helmets & Safety Gear:Welding Helmets:Standard, Fixed Front"
67049,0,92090,"Business & Industrial:Metalworking:Welding Equipment, Supplies:Helmets & Safety Gear:Welding Helmets:Standard, Flip Front"
67050,0,92090,"Business & Industrial:Metalworking:Welding Equipment, Supplies:Helmets & Safety Gear:Welding Helmets:Other Welding Helmets"
67051,0,67051,Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welding Protective Gear:Welding Jackets
67052,0,67052,Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welding Protective Gear:Other Welding Protective Gear
67053,0,67053,Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welding Carts
67054,0,67054,"Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welders, Cutters & Torches:MIG Guns & Torches"
67055,0,11774,Business & Industrial:Manufacturing & Metalworking:Welding:Mig Welding:Other Mig Welding
67057,0,182902,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Welding Supplies & Accessories:Oxy Acetylene Supplies:Kits
67058,0,182902,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Welding Supplies & Accessories:Oxy Acetylene Supplies:Regulators & Tanks
67059,0,182902,Business & Industrial:Manufacturing & Metalworking:Welding:Oxy Acetylene Welding
67060,0,124825,Business & Industrial:Manufacturing & Metalworking:Welding Equipment & Supplies:Spot Welders
67062,0,67062,"Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Welders, Cutters & Torches:TIG Torches"
67063,0,67063,"Business & Industrial:Manufacturing & Metalworking:Welding & Soldering:Welding:Electrodes, Rods & Wires:Tungsten Electrodes"
67064,0,11774,Business & Industrial:Manufacturing & Metalworking:Welding:Tig Welding:Other Tig Welding
67066,0,67066,Business & Industrial:Manufacturing & Metalworking:Process Equipment:Plastics Equipment & Supplies:Auxiliary Process Equipment:Dryers
67067,0,67067,Business & Industrial:Manufacturing & Metalworking:Process Equipment:Plastics Equipment & Supplies:Auxiliary Process Equipment:Plastic Granulators
67069,0,184015,Business & Industrial:Manufacturing & Metalworking:Process Equipment:Gas & Fluid Control:Fittings
67070,0,67070,"Business & Industrial:Hydraulics, Pneumatics & Pumps:Pump & Flow Controllers:Flow Controllers & Meters:Flow Meters"
67071,0,48718,Business & Industrial:Manufacturing & Metalworking:Process Equipment:Gas & Fluid Control:Pressure Control
67072,0,48718,Business & Industrial:Manufacturing & Metalworking:Process Equipment:Gas & Fluid Control:Other Gas & Fluid Control
67073,0,67073,Business & Industrial:Office:Office Equipment:Copiers:Cleaning Kits
67074,0,67074,Business & Industrial:Office:Office Equipment:Copiers:Other Copiers & Copier Equip
67075,0,67075,Business & Industrial:Office:Office Equipment:Copiers:Parts & Accessories
67076,0,67076,Business & Industrial:Office:Office Equipment:Copiers:Refill Kits
67077,0,3298,"Business & Industrial:Office, Printing & Shipping:Fax Machines & Supplies:Fax Machines:Ricoh"
67078,0,29796,"Business & Industrial:Office, Printing & Shipping:Fax Machines & Supplies:Fax Toner & Supplies:Fax Toner:Hewlett Packard"
67079,0,29796,"Business & Industrial:Office, Printing & Shipping:Fax Machines & Supplies:Fax Toner & Supplies:Fax Toner:Ricoh"
67081,0,67083,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:DVD+RW Disks:26 - 50 in Pack"
67082,0,67083,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:DVD+RW Disks:100 and over in Pack"
67083,0,67083,Business & Industrial:Office:Office Supplies:Bulk Blank Media:DVD+RW Disks
67084,0,11165,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:Blank Tapes:8mm Tapes"
67085,0,11165,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:Blank Tapes:DAT Tapes"
67086,0,11165,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:Blank Tapes:DDS Tapes"
67087,0,11165,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:Blank Tapes:LTO Tapes"
67088,0,11165,"Business & Industrial:Office, Printing & Shipping:DVD-R, CD-R & Blank Media:Blank Tapes:VHS Tapes"
67089,0,67089,Business & Industrial:Office:Office Supplies:Bulk Blank Media:SuperDisks
67091,0,67094,"Business & Industrial:Office, Printing & Shipping:Presentation, A/V & Projectors:Overhead Projectors:Apollo"
67092,0,67094,"Business & Industrial:Office, Printing & Shipping:Presentation, A/V & Projectors:Overhead Projectors:Dukane"
67093,0,67094,"Business & Industrial:Office, Printing & Shipping:Presentation, A/V & Projectors:Overhead Projectors:Elmo"
67094,0,67094,"Business & Industrial:Office:Presentation, A/V & Projectors:Overhead Projectors"
67096,0,67096,Business & Industrial:Office:Office Equipment:Shredders:Confetti Paper Shredders
67097,0,67097,Business & Industrial:Office:Office Equipment:Shredders:Other Shredders
67098,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Olivetti"
67099,0,25326,"Business & Industrial:Office, Printing & Shipping:Supplies & Small Equipment:Typewriters & Word Processors:Olympia"
670,0,183050,"Collectibles:Trading Cards:Sci-Fi, Fantasy:Babylon 5"
